timestamp;precio_mwh
2026-04-28T00:00:00.000+02:00;115,86
2026-04-28T00:00:00.000+02:00;115,86
2026-04-28T00:00:00.000+02:00;115,86
2026-04-28T00:00:00.000+02:00;115,86
2026-04-28T00:00:00.000+02:00;115,86
2026-04-28T01:00:00.000+02:00;114,66
2026-04-28T01:00:00.000+02:00;114,66
2026-04-28T01:00:00.000+02:00;114,66
2026-04-28T01:00:00.000+02:00;114,66
2026-04-28T01:00:00.000+02:00;114,66
2026-04-28T02:00:00.000+02:00;114,47
2026-04-28T02:00:00.000+02:00;114,47
2026-04-28T02:00:00.000+02:00;114,47
2026-04-28T02:00:00.000+02:00;114,47
2026-04-28T02:00:00.000+02:00;114,47
2026-04-28T03:00:00.000+02:00;112,67
2026-04-28T03:00:00.000+02:00;112,67
2026-04-28T03:00:00.000+02:00;112,67
2026-04-28T03:00:00.000+02:00;112,67
2026-04-28T03:00:00.000+02:00;112,67
2026-04-28T04:00:00.000+02:00;113,53
2026-04-28T04:00:00.000+02:00;113,53
2026-04-28T04:00:00.000+02:00;113,53
2026-04-28T04:00:00.000+02:00;113,53
2026-04-28T04:00:00.000+02:00;113,53
2026-04-28T05:00:00.000+02:00;116,28
2026-04-28T05:00:00.000+02:00;116,28
2026-04-28T05:00:00.000+02:00;116,28
2026-04-28T05:00:00.000+02:00;116,28
2026-04-28T05:00:00.000+02:00;116,28
2026-04-28T06:00:00.000+02:00;124,01
2026-04-28T06:00:00.000+02:00;124,01
2026-04-28T06:00:00.000+02:00;124,01
2026-04-28T06:00:00.000+02:00;124,01
2026-04-28T06:00:00.000+02:00;124,01
2026-04-28T07:00:00.000+02:00;140,38
2026-04-28T07:00:00.000+02:00;140,38
2026-04-28T07:00:00.000+02:00;140,38
2026-04-28T07:00:00.000+02:00;140,38
2026-04-28T07:00:00.000+02:00;140,38
2026-04-28T08:00:00.000+02:00;160,76
2026-04-28T08:00:00.000+02:00;160,76
2026-04-28T08:00:00.000+02:00;160,76
2026-04-28T08:00:00.000+02:00;160,76
2026-04-28T08:00:00.000+02:00;160,76
2026-04-28T09:00:00.000+02:00;118,79
2026-04-28T09:00:00.000+02:00;118,79
2026-04-28T09:00:00.000+02:00;118,79
2026-04-28T09:00:00.000+02:00;118,79
2026-04-28T09:00:00.000+02:00;118,79
2026-04-28T10:00:00.000+02:00;132,71
2026-04-28T10:00:00.000+02:00;132,71
2026-04-28T10:00:00.000+02:00;132,71
2026-04-28T10:00:00.000+02:00;63,52
2026-04-28T10:00:00.000+02:00;63,52
2026-04-28T11:00:00.000+02:00;120,85
2026-04-28T11:00:00.000+02:00;120,85
2026-04-28T11:00:00.000+02:00;120,85
2026-04-28T11:00:00.000+02:00;120,85
2026-04-28T11:00:00.000+02:00;120,85
2026-04-28T12:00:00.000+02:00;120,88
2026-04-28T12:00:00.000+02:00;120,88
2026-04-28T12:00:00.000+02:00;120,88
2026-04-28T12:00:00.000+02:00;120,88
2026-04-28T12:00:00.000+02:00;120,88
2026-04-28T13:00:00.000+02:00;120,26
2026-04-28T13:00:00.000+02:00;120,26
2026-04-28T13:00:00.000+02:00;120,26
2026-04-28T13:00:00.000+02:00;120,26
2026-04-28T13:00:00.000+02:00;120,26
2026-04-28T14:00:00.000+02:00;51,84
2026-04-28T14:00:00.000+02:00;51,84
2026-04-28T14:00:00.000+02:00;51,84
2026-04-28T14:00:00.000+02:00;120,99
2026-04-28T14:00:00.000+02:00;120,99
2026-04-28T15:00:00.000+02:00;52,47
2026-04-28T15:00:00.000+02:00;52,47
2026-04-28T15:00:00.000+02:00;52,47
2026-04-28T15:00:00.000+02:00;52,47
2026-04-28T15:00:00.000+02:00;52,47
2026-04-28T16:00:00.000+02:00;53,69
2026-04-28T16:00:00.000+02:00;53,69
2026-04-28T16:00:00.000+02:00;53,69
2026-04-28T16:00:00.000+02:00;53,69
2026-04-28T16:00:00.000+02:00;53,69
2026-04-28T17:00:00.000+02:00;62,95
2026-04-28T17:00:00.000+02:00;62,95
2026-04-28T17:00:00.000+02:00;62,95
2026-04-28T17:00:00.000+02:00;62,95
2026-04-28T17:00:00.000+02:00;62,95
2026-04-28T18:00:00.000+02:00;173,2
2026-04-28T18:00:00.000+02:00;173,2
2026-04-28T18:00:00.000+02:00;173,2
2026-04-28T18:00:00.000+02:00;103,87
2026-04-28T18:00:00.000+02:00;103,87
2026-04-28T19:00:00.000+02:00;217,91
2026-04-28T19:00:00.000+02:00;217,91
2026-04-28T19:00:00.000+02:00;217,91
2026-04-28T19:00:00.000+02:00;217,91
2026-04-28T19:00:00.000+02:00;217,91
2026-04-28T20:00:00.000+02:00;239,16
2026-04-28T20:00:00.000+02:00;239,16
2026-04-28T20:00:00.000+02:00;239,16
2026-04-28T20:00:00.000+02:00;239,16
2026-04-28T20:00:00.000+02:00;239,16
2026-04-28T21:00:00.000+02:00;254,4
2026-04-28T21:00:00.000+02:00;254,4
2026-04-28T21:00:00.000+02:00;254,4
2026-04-28T21:00:00.000+02:00;254,4
2026-04-28T21:00:00.000+02:00;254,4
2026-04-28T22:00:00.000+02:00;175,06
2026-04-28T22:00:00.000+02:00;175,06
2026-04-28T22:00:00.000+02:00;175,06
2026-04-28T22:00:00.000+02:00;244,77
2026-04-28T22:00:00.000+02:00;244,77
2026-04-28T23:00:00.000+02:00;163,89
2026-04-28T23:00:00.000+02:00;163,89
2026-04-28T23:00:00.000+02:00;163,89
2026-04-28T23:00:00.000+02:00;163,89
2026-04-28T23:00:00.000+02:00;163,89
