timestamp,temp,hum,precip,cloud_cover,rad_shortwave,rad_direct,rad_diffuse,pressure
2024-09-21 00:00:00+02:00,17.095499,85.50795,0.0,25.0,0.0,0.0,0.0,1016.96295
2024-09-21 01:00:00+02:00,16.4955,84.61857,0.0,22.0,0.0,0.0,0.0,1016.9598
2024-09-21 02:00:00+02:00,15.945499,85.94569,0.0,24.0,0.0,0.0,0.0,1016.9573
2024-09-21 03:00:00+02:00,17.5455,88.62676,0.0,64.0,0.0,0.0,0.0,1016.46594
2024-09-21 04:00:00+02:00,17.3955,86.925,0.0,54.0,0.0,0.0,0.0,1015.9657
2024-09-21 05:00:00+02:00,17.1955,86.0711,0.0,70.0,0.0,0.0,0.0,1015.46545
2024-09-21 06:00:00+02:00,16.6955,86.859024,0.0,73.0,0.0,0.0,0.0,1015.66254
2024-09-21 07:00:00+02:00,16.8955,85.48723,0.0,54.0,0.0,0.0,0.0,1015.6635
2024-09-21 08:00:00+02:00,17.3955,83.63104,0.0,40.0,3.0,0.0,3.0,1015.9657
2024-09-21 09:00:00+02:00,19.1455,79.65578,0.0,40.0,85.0,34.0,51.0,1015.9743
2024-09-21 10:00:00+02:00,21.1955,73.85119,0.0,100.0,250.0,157.0,93.0,1015.9841
2024-09-21 11:00:00+02:00,22.345499,67.96961,0.0,100.0,341.0,159.0,182.0,1016.0897
2024-09-21 12:00:00+02:00,22.9955,62.48127,0.0,100.0,435.0,220.0,215.0,1016.1923
2024-09-21 13:00:00+02:00,23.2955,60.77071,0.0,98.0,519.0,280.0,239.0,1015.6947
2024-09-21 14:00:00+02:00,23.1955,62.326233,0.0,100.0,579.0,322.0,257.0,1015.694
2024-09-21 15:00:00+02:00,21.595499,77.02499,0.4,100.0,508.0,254.0,254.0,1015.0872
2024-09-21 16:00:00+02:00,21.4955,76.04157,0.2,100.0,248.0,30.0,218.0,1014.7874
2024-09-21 17:00:00+02:00,21.2955,75.28998,0.1,100.0,199.0,30.0,169.0,1014.78644
2024-09-21 18:00:00+02:00,21.2955,77.71293,0.3,100.0,86.0,0.0,86.0,1014.58673
2024-09-21 19:00:00+02:00,21.095499,77.92933,0.1,100.0,43.0,0.0,43.0,1014.2862
2024-09-21 20:00:00+02:00,20.4955,81.37373,0.6,100.0,7.0,0.0,7.0,1014.1834
2024-09-21 21:00:00+02:00,19.9955,89.948235,2.4,100.0,0.0,0.0,0.0,1014.5803
2024-09-21 22:00:00+02:00,19.595499,91.91833,2.2,100.0,0.0,0.0,0.0,1014.6782
2024-09-21 23:00:00+02:00,19.4955,92.20136,1.1,100.0,0.0,0.0,0.0,1014.47797
2024-09-22 00:00:00+02:00,19.1455,93.93631,0.5,100.0,0.0,0.0,0.0,1014.57623
2024-09-22 01:00:00+02:00,18.8955,93.630005,0.3,100.0,0.0,0.0,0.0,1014.2753
2024-09-22 02:00:00+02:00,18.4455,94.49924,0.0,92.0,0.0,0.0,0.0,1014.1732
2024-09-22 03:00:00+02:00,18.4455,90.69353,0.0,81.0,0.0,0.0,0.0,1014.27313
2024-09-22 04:00:00+02:00,18.095499,90.958275,0.0,72.0,0.0,0.0,0.0,1013.7723
2024-09-22 05:00:00+02:00,17.4455,91.49734,0.0,60.0,0.0,0.0,0.0,1013.36957
2024-09-22 06:00:00+02:00,17.2455,91.484795,0.0,87.0,0.0,0.0,0.0,1013.1689
2024-09-22 07:00:00+02:00,17.345499,90.90842,0.0,27.0,0.0,0.0,0.0,1012.8697
2024-09-22 08:00:00+02:00,17.4455,89.47366,0.0,29.0,3.0,0.0,3.0,1013.1698
2024-09-22 09:00:00+02:00,18.4955,90.40991,0.0,75.0,78.0,33.0,45.0,1013.2748
2024-09-22 10:00:00+02:00,19.8955,86.33646,0.1,99.0,162.0,59.0,103.0,1013.4815
2024-09-22 11:00:00+02:00,20.7455,83.48433,0.1,84.0,228.0,51.0,177.0,1013.5856
2024-09-22 12:00:00+02:00,22.095499,77.34425,0.1,90.0,452.0,221.0,231.0,1013.3921
2024-09-22 13:00:00+02:00,22.8955,76.02396,0.1,33.0,588.0,405.0,183.0,1012.9966
2024-09-22 14:00:00+02:00,23.2955,74.2069,0.0,22.0,646.0,511.0,135.0,1012.599
2024-09-22 15:00:00+02:00,22.6455,79.63628,0.1,31.0,540.0,325.0,215.0,1011.697
2024-09-22 16:00:00+02:00,22.9955,76.27811,0.0,65.0,500.0,300.0,200.0,1011.29913
2024-09-22 17:00:00+02:00,22.6455,77.427124,0.0,78.0,389.0,226.0,163.0,1011.09784
2024-09-22 18:00:00+02:00,22.845499,76.73365,0.0,13.0,278.0,152.0,126.0,1010.69934
2024-09-22 19:00:00+02:00,21.9455,81.81358,0.0,10.0,151.0,89.0,62.0,1010.89496
2024-09-22 20:00:00+02:00,20.595499,89.152405,0.0,12.0,22.0,7.0,15.0,1011.3877
2024-09-22 21:00:00+02:00,18.7955,93.92057,1.9,100.0,0.0,0.0,0.0,1012.2779
2024-09-22 22:00:00+02:00,18.5455,93.02436,0.1,100.0,0.0,0.0,0.0,1012.9756
2024-09-22 23:00:00+02:00,18.5455,93.02436,0.1,80.0,0.0,0.0,0.0,1013.07544
2024-09-23 00:00:00+02:00,17.6955,95.06944,0.0,49.0,0.0,0.0,0.0,1012.9715
2024-09-23 01:00:00+02:00,17.095499,94.443504,0.0,51.0,0.0,0.0,0.0,1012.8687
2024-09-23 02:00:00+02:00,16.4955,92.91751,0.0,62.0,0.0,0.0,0.0,1012.566
2024-09-23 03:00:00+02:00,17.345499,94.754776,0.0,88.0,0.0,0.0,0.0,1012.6699
2024-09-23 04:00:00+02:00,17.595499,92.67983,0.3,48.0,0.0,0.0,0.0,1011.8724
2024-09-23 05:00:00+02:00,17.1955,91.48168,0.0,51.0,0.0,0.0,0.0,1012.26996
2024-09-23 06:00:00+02:00,16.2955,92.90696,0.0,62.0,0.0,0.0,0.0,1011.9659
2024-09-23 07:00:00+02:00,15.9955,91.997406,0.0,49.0,0.0,0.0,0.0,1012.2639
2024-09-23 08:00:00+02:00,16.0455,93.493515,0.0,51.0,3.0,0.0,3.0,1012.36395
2024-09-23 09:00:00+02:00,17.595499,91.79878,0.0,80.0,68.0,26.0,42.0,1012.5714
2024-09-23 10:00:00+02:00,19.2955,84.65144,0.0,33.0,201.0,99.0,102.0,1012.67944
2024-09-23 11:00:00+02:00,21.095499,75.97796,0.0,13.0,390.0,264.0,126.0,1012.68835
2024-09-23 12:00:00+02:00,22.1455,69.24202,0.0,11.0,556.0,440.0,116.0,1012.79333
2024-09-23 13:00:00+02:00,22.4955,70.64228,0.0,12.0,641.0,508.0,133.0,1012.39545
2024-09-23 14:00:00+02:00,22.095499,69.89704,1.1,41.0,666.0,519.0,147.0,1011.9941
2024-09-23 15:00:00+02:00,21.1955,72.91607,1.2,37.0,513.0,296.0,217.0,1012.48895
2024-09-23 16:00:00+02:00,20.8955,76.18787,0.1,54.0,512.0,335.0,177.0,1011.98846
2024-09-23 17:00:00+02:00,21.1955,77.4525,0.0,21.0,417.0,288.0,129.0,1011.8898
2024-09-23 18:00:00+02:00,20.9955,75.72099,0.5,41.0,267.0,151.0,116.0,1011.8888
2024-09-23 19:00:00+02:00,20.2955,81.34808,0.0,23.0,130.0,66.0,64.0,1011.8856
2024-09-23 20:00:00+02:00,19.2455,87.09714,0.0,14.0,19.0,7.0,12.0,1011.78076
2024-09-23 21:00:00+02:00,20.0455,79.52706,0.0,23.0,0.0,0.0,0.0,1012.28394
2024-09-23 22:00:00+02:00,17.6455,91.80178,0.3,72.0,0.0,0.0,0.0,1012.9711
2024-09-23 23:00:00+02:00,16.6455,94.72716,0.0,51.0,0.0,0.0,0.0,1013.36584
2024-09-24 00:00:00+02:00,16.2455,93.80398,0.0,81.0,0.0,0.0,0.0,1013.56323
2024-09-24 01:00:00+02:00,15.7955,94.38906,0.0,89.0,0.0,0.0,0.0,1013.7608
2024-09-24 02:00:00+02:00,15.8455,93.18302,0.0,96.0,0.0,0.0,0.0,1013.2618
2024-09-24 03:00:00+02:00,16.845499,89.7154,0.0,97.0,0.0,0.0,0.0,1012.76764
2024-09-24 04:00:00+02:00,16.2955,92.0152,0.0,99.0,0.0,0.0,0.0,1011.9659
2024-09-24 05:00:00+02:00,15.8455,91.98852,0.0,100.0,0.0,0.0,0.0,1011.56415
2024-09-24 06:00:00+02:00,15.945499,92.88843,0.2,100.0,0.0,0.0,0.0,1010.96576
2024-09-24 07:00:00+02:00,16.0455,92.59509,0.0,100.0,0.0,0.0,0.0,1010.8661
2024-09-24 08:00:00+02:00,15.5955,92.27149,0.0,95.0,2.0,0.0,2.0,1010.86395
2024-09-24 09:00:00+02:00,16.4955,94.41849,7.3,100.0,73.0,27.0,46.0,1011.76715
2024-09-24 10:00:00+02:00,18.345499,88.410706,1.4,100.0,110.0,17.0,93.0,1011.37683
2024-09-24 11:00:00+02:00,19.5455,81.51068,0.0,96.0,176.0,4.0,172.0,1011.2828
2024-09-24 12:00:00+02:00,21.1955,75.03492,0.0,93.0,357.0,110.0,247.0,1010.991
2024-09-24 13:00:00+02:00,21.3955,74.35636,0.0,78.0,258.0,60.0,198.0,1010.8921
2024-09-24 14:00:00+02:00,21.9455,74.21351,0.0,20.0,329.0,64.0,265.0,1010.5954
2024-09-24 15:00:00+02:00,24.1955,66.63743,0.2,27.0,657.0,536.0,121.0,1009.40753
2024-09-24 16:00:00+02:00,22.845499,79.16871,0.0,15.0,579.0,461.0,118.0,1009.30133
2024-09-24 17:00:00+02:00,23.5455,76.36401,0.0,15.0,454.0,352.0,102.0,1009.30444
2024-09-24 18:00:00+02:00,21.3955,76.751144,0.6,58.0,299.0,207.0,92.0,1010.0932
2024-09-24 19:00:00+02:00,20.1455,82.105774,0.0,24.0,80.0,34.0,46.0,1010.4867
2024-09-24 20:00:00+02:00,19.7455,81.2773,0.0,59.0,15.0,4.0,11.0,1011.08386
2024-09-24 21:00:00+02:00,18.7955,84.86734,0.0,11.0,0.0,0.0,0.0,1011.8784
2024-09-24 22:00:00+02:00,17.845499,87.245926,0.0,2.0,0.0,0.0,0.0,1012.4728
2024-09-24 23:00:00+02:00,17.2955,87.47592,0.0,5.0,0.0,0.0,0.0,1012.6699
2024-09-25 00:00:00+02:00,16.595499,88.833954,0.0,2.0,0.0,0.0,0.0,1013.1657
2024-09-25 01:00:00+02:00,16.095499,88.79321,0.0,2.0,0.0,0.0,0.0,1013.26306
2024-09-25 02:00:00+02:00,15.6455,87.61015,0.0,1.0,0.0,0.0,0.0,1013.0612
2024-09-25 03:00:00+02:00,15.7955,84.81783,0.0,1.0,0.0,0.0,0.0,1012.26294
2024-09-25 04:00:00+02:00,15.195499,84.75259,0.0,85.0,0.0,0.0,0.0,1011.8606
2024-09-25 05:00:00+02:00,14.695499,84.69787,0.0,49.0,0.0,0.0,0.0,1011.85803
2024-09-25 06:00:00+02:00,14.3955,83.55488,0.0,5.0,0.0,0.0,0.0,1011.4571
2024-09-25 07:00:00+02:00,14.3955,80.30139,0.0,28.0,0.0,0.0,0.0,1011.55695
2024-09-25 08:00:00+02:00,14.5955,77.96546,0.0,13.0,3.0,0.0,3.0,1011.95734
2024-09-25 09:00:00+02:00,16.7955,74.295815,0.0,32.0,87.0,44.0,43.0,1012.1681
2024-09-25 10:00:00+02:00,19.5455,66.31222,0.0,35.0,250.0,165.0,85.0,1012.2814
2024-09-25 11:00:00+02:00,21.3955,66.05672,0.0,47.0,424.0,320.0,104.0,1012.4899
2024-09-25 12:00:00+02:00,22.345499,67.10762,0.0,47.0,560.0,434.0,126.0,1012.6944
2024-09-25 13:00:00+02:00,23.1955,67.06745,0.0,59.0,660.0,541.0,119.0,1012.19885
2024-09-25 14:00:00+02:00,23.7455,66.967255,0.0,99.0,699.0,574.0,125.0,1011.80194
2024-09-25 15:00:00+02:00,23.6955,72.66577,0.0,82.0,548.0,391.0,157.0,1011.5024
2024-09-25 16:00:00+02:00,23.9955,70.92081,0.2,30.0,533.0,378.0,155.0,1010.6049
2024-09-25 17:00:00+02:00,23.9455,68.71896,0.0,26.0,414.0,285.0,129.0,1010.1052
2024-09-25 18:00:00+02:00,23.595499,69.961044,0.0,91.0,277.0,175.0,102.0,1009.5045
2024-09-25 19:00:00+02:00,22.8955,74.13968,0.0,90.0,129.0,61.0,68.0,1008.80237
2024-09-25 20:00:00+02:00,22.595499,72.9305,0.0,25.0,16.0,4.0,12.0,1008.8008
2024-09-25 21:00:00+02:00,22.345499,70.390434,0.0,74.0,0.0,0.0,0.0,1008.89966
2024-09-25 22:00:00+02:00,22.095499,70.11987,0.0,75.0,0.0,0.0,0.0,1009.19794
2024-09-25 23:00:00+02:00,21.6955,70.0438,0.0,70.0,0.0,0.0,0.0,1009.0962
2024-09-26 00:00:00+02:00,21.5455,68.90431,0.0,62.0,0.0,0.0,0.0,1009.0956
2024-09-26 01:00:00+02:00,21.5455,70.23927,0.0,94.0,0.0,0.0,0.0,1008.59625
2024-09-26 02:00:00+02:00,21.2955,74.10358,0.0,96.0,0.0,0.0,0.0,1007.89606
2024-09-26 03:00:00+02:00,21.7455,73.94502,0.0,95.0,0.0,0.0,0.0,1006.8996
2024-09-26 04:00:00+02:00,22.1455,70.57675,0.0,78.0,0.0,0.0,0.0,1005.7031
2024-09-26 05:00:00+02:00,22.1955,67.723,0.0,17.0,0.0,0.0,0.0,1005.20386
2024-09-26 06:00:00+02:00,22.095499,64.31798,0.0,63.0,0.0,0.0,0.0,1005.0038
2024-09-26 07:00:00+02:00,21.9455,65.537704,0.0,0.0,0.0,0.0,0.0,1004.80347
2024-09-26 08:00:00+02:00,22.0455,66.19272,0.0,0.0,2.0,0.0,2.0,1004.9037
2024-09-26 09:00:00+02:00,22.9455,65.33066,0.0,0.0,87.0,47.0,40.0,1005.0079
2024-09-26 10:00:00+02:00,24.1455,67.26024,0.0,0.0,254.0,181.0,73.0,1005.5126
2024-09-26 11:00:00+02:00,25.4455,64.224594,0.0,25.0,422.0,333.0,89.0,1005.71857
2024-09-26 12:00:00+02:00,26.3955,62.643257,0.0,3.0,563.0,464.0,99.0,1005.32324
2024-09-26 13:00:00+02:00,26.595499,67.96025,0.0,1.0,659.0,554.0,105.0,1005.2243
2024-09-26 14:00:00+02:00,26.345499,73.35062,0.0,0.0,698.0,590.0,108.0,1004.8239
2024-09-26 15:00:00+02:00,26.1455,74.908134,0.0,0.0,673.0,566.0,107.0,1004.7231
2024-09-26 16:00:00+02:00,26.0455,74.43385,0.0,8.0,600.0,499.0,101.0,1004.6226
2024-09-26 17:00:00+02:00,25.8955,74.18079,0.0,12.0,454.0,355.0,99.0,1004.4223
2024-09-26 18:00:00+02:00,25.7955,72.358864,0.0,3.0,283.0,200.0,83.0,1004.6217
2024-09-26 19:00:00+02:00,25.095499,75.19989,0.0,3.0,114.0,56.0,58.0,1004.9178
2024-09-26 20:00:00+02:00,24.1455,78.86106,0.0,8.0,14.0,4.0,10.0,1005.41266
2024-09-26 21:00:00+02:00,23.0455,82.45957,0.0,10.0,0.0,0.0,0.0,1006.3064
2024-09-26 22:00:00+02:00,20.5455,77.847565,0.0,41.0,0.0,0.0,0.0,1007.79236
2024-09-26 23:00:00+02:00,20.1455,71.33954,0.0,65.0,0.0,0.0,0.0,1008.5893
2024-09-27 00:00:00+02:00,19.8955,71.98659,0.0,7.0,0.0,0.0,0.0,1008.6882
2024-09-27 01:00:00+02:00,18.7455,78.33022,0.0,3.0,0.0,0.0,0.0,1008.9822
2024-09-27 02:00:00+02:00,17.8955,82.35309,0.0,19.0,0.0,0.0,0.0,1008.8782
2024-09-27 03:00:00+02:00,17.7455,83.402504,0.0,29.0,0.0,0.0,0.0,1009.2769
2024-09-27 04:00:00+02:00,17.4955,85.0006,0.0,26.0,0.0,0.0,0.0,1008.8763
2024-09-27 05:00:00+02:00,17.2455,85.52344,0.0,48.0,0.0,0.0,0.0,1008.7751
2024-09-27 06:00:00+02:00,16.8955,84.662254,0.0,44.0,0.0,0.0,0.0,1008.7733
2024-09-27 07:00:00+02:00,16.5455,84.349976,0.0,31.0,0.0,0.0,0.0,1008.7716
2024-09-27 08:00:00+02:00,16.4955,84.34442,0.0,47.0,2.0,0.0,2.0,1009.1708
2024-09-27 09:00:00+02:00,19.345499,74.96904,0.0,41.0,85.0,42.0,43.0,1009.4844
2024-09-27 10:00:00+02:00,21.2455,75.76116,0.0,57.0,236.0,143.0,93.0,1009.5933
2024-09-27 11:00:00+02:00,22.4955,59.61419,0.0,37.0,419.0,310.0,109.0,1009.69916
2024-09-27 12:00:00+02:00,23.2955,48.553658,0.0,2.0,587.0,487.0,100.0,1009.9028
2024-09-27 13:00:00+02:00,24.7455,42.91575,0.0,2.0,690.0,591.0,99.0,1009.90936
2024-09-27 14:00:00+02:00,26.095499,35.363068,0.0,0.0,728.0,624.0,104.0,1009.5162
2024-09-27 15:00:00+02:00,26.7455,30.442919,0.0,3.0,706.0,602.0,104.0,1009.41956
2024-09-27 16:00:00+02:00,26.4955,30.894567,0.0,0.0,631.0,533.0,98.0,1009.4182
2024-09-27 17:00:00+02:00,22.8955,55.782516,0.0,5.0,498.0,407.0,91.0,1010.40015
2024-09-27 18:00:00+02:00,20.595499,60.141056,0.1,27.0,327.0,250.0,77.0,1011.5874
2024-09-27 19:00:00+02:00,19.2455,58.837772,0.0,19.0,130.0,77.0,53.0,1012.28
2024-09-27 20:00:00+02:00,18.2455,67.35583,0.0,3.0,12.0,4.0,8.0,1013.07385
2024-09-27 21:00:00+02:00,17.3955,67.402756,0.0,0.0,0.0,0.0,0.0,1013.56903
2024-09-27 22:00:00+02:00,16.6455,68.83132,0.0,2.0,0.0,0.0,0.0,1014.3644
2024-09-27 23:00:00+02:00,16.095499,67.357544,0.0,22.0,0.0,0.0,0.0,1015.06055
2024-09-28 00:00:00+02:00,15.445499,70.451584,0.0,11.0,0.0,0.0,0.0,1015.6565
2024-09-28 01:00:00+02:00,14.7955,77.99578,0.0,15.0,0.0,0.0,0.0,1015.9529
2024-09-28 02:00:00+02:00,14.3455,83.273445,0.0,6.0,0.0,0.0,0.0,1016.0502
2024-09-28 03:00:00+02:00,15.9955,73.42533,0.0,15.0,0.0,0.0,0.0,1016.1583
2024-09-28 04:00:00+02:00,13.2955,88.854126,0.5,71.0,0.0,0.0,0.0,1016.4445
2024-09-28 05:00:00+02:00,14.2455,85.2088,0.1,16.0,0.0,0.0,0.0,1016.64905
2024-09-28 06:00:00+02:00,13.5955,90.65293,0.0,12.0,0.0,0.0,0.0,1017.1451
2024-09-28 07:00:00+02:00,13.1455,88.84179,0.0,1.0,0.0,0.0,0.0,1017.542
2024-09-28 08:00:00+02:00,12.945499,86.20982,0.0,0.0,2.0,0.0,2.0,1018.14014
2024-09-28 09:00:00+02:00,15.0955,76.25075,0.0,1.0,80.0,41.0,39.0,1018.7502
2024-09-28 10:00:00+02:00,17.095499,64.705376,0.0,3.0,238.0,157.0,81.0,1019.3595
2024-09-28 11:00:00+02:00,18.595499,64.818474,0.0,1.0,421.0,322.0,99.0,1019.6665
2024-09-28 12:00:00+02:00,19.7455,58.95846,0.0,0.0,550.0,425.0,125.0,1019.97144
2024-09-28 13:00:00+02:00,20.2455,58.49761,0.0,1.0,595.0,444.0,151.0,1020.27356
2024-09-28 14:00:00+02:00,20.2955,59.87322,0.0,14.0,603.0,435.0,168.0,1020.2739
2024-09-28 15:00:00+02:00,20.4955,59.920574,0.2,41.0,573.0,421.0,152.0,1020.37476
2024-09-28 16:00:00+02:00,20.345499,57.75517,0.1,26.0,484.0,349.0,135.0,1020.4737
2024-09-28 17:00:00+02:00,20.1955,55.654457,0.0,29.0,404.0,288.0,116.0,1020.6727
2024-09-28 18:00:00+02:00,19.845499,58.98254,0.0,23.0,259.0,174.0,85.0,1020.8709
2024-09-28 19:00:00+02:00,19.4455,63.94611,0.0,19.0,115.0,61.0,54.0,1021.3682
2024-09-28 20:00:00+02:00,18.2955,68.482025,0.0,26.0,11.0,3.0,8.0,1021.96173
2024-09-28 21:00:00+02:00,18.0455,67.536705,0.0,25.0,0.0,0.0,0.0,1022.5595
2024-09-28 22:00:00+02:00,16.9955,72.40056,0.0,40.0,0.0,0.0,0.0,1022.95386
2024-09-28 23:00:00+02:00,16.1955,68.97052,0.0,11.0,0.0,0.0,0.0,1023.4493
2024-09-29 00:00:00+02:00,15.3955,58.29055,0.0,25.0,0.0,0.0,0.0,1023.9444
2024-09-29 01:00:00+02:00,14.7455,57.532703,0.0,66.0,0.0,0.0,0.0,1024.1409
2024-09-29 02:00:00+02:00,14.6455,58.90876,0.0,68.0,0.0,0.0,0.0,1023.9405
2024-09-29 03:00:00+02:00,14.945499,60.61866,0.0,85.0,0.0,0.0,0.0,1023.24316
2024-09-29 04:00:00+02:00,14.695499,68.668686,0.0,96.0,0.0,0.0,0.0,1022.84247
2024-09-29 05:00:00+02:00,13.9955,76.58322,0.0,34.0,0.0,0.0,0.0,1022.4395
2024-09-29 06:00:00+02:00,14.3955,72.40764,0.0,39.0,0.0,0.0,0.0,1022.1418
2024-09-29 07:00:00+02:00,15.695499,63.747902,0.0,42.0,0.0,0.0,0.0,1022.2484
2024-09-29 08:00:00+02:00,17.1955,60.335526,0.0,8.0,1.0,0.0,1.0,1021.95624
2024-09-29 09:00:00+02:00,17.0455,68.91128,0.0,0.0,72.0,35.0,37.0,1022.0555
2024-09-29 10:00:00+02:00,18.6455,68.10464,0.0,0.0,249.0,175.0,74.0,1022.2629
2024-09-29 11:00:00+02:00,20.095499,60.61808,0.0,0.0,429.0,342.0,87.0,1022.37
2024-09-29 12:00:00+02:00,21.2955,46.42733,0.0,0.0,571.0,474.0,97.0,1022.0763
2024-09-29 13:00:00+02:00,21.9455,40.86456,0.0,7.0,665.0,561.0,104.0,1021.68
2024-09-29 14:00:00+02:00,22.345499,43.106754,0.0,0.0,703.0,596.0,107.0,1021.28253
2024-09-29 15:00:00+02:00,23.2455,51.161938,0.0,0.0,673.0,567.0,106.0,1020.288
2024-09-29 16:00:00+02:00,22.4955,58.46671,0.0,0.0,594.0,492.0,102.0,1019.6853
2024-09-29 17:00:00+02:00,22.0455,61.866524,0.0,57.0,465.0,372.0,93.0,1019.48346
2024-09-29 18:00:00+02:00,21.7455,64.44932,0.0,0.0,299.0,219.0,80.0,1019.3822
2024-09-29 19:00:00+02:00,21.2455,67.09764,0.0,23.0,127.0,76.0,51.0,1019.5794
2024-09-29 20:00:00+02:00,20.595499,69.16169,0.0,37.0,11.0,3.0,8.0,1019.6761
2024-09-29 21:00:00+02:00,20.095499,70.64353,0.0,16.0,0.0,0.0,0.0,1020.1731
2024-09-29 22:00:00+02:00,19.4455,72.13761,0.0,20.0,0.0,0.0,0.0,1020.1699
2024-09-29 23:00:00+02:00,18.9455,74.179375,0.0,0.0,0.0,0.0,0.0,1020.0675
2024-09-30 00:00:00+02:00,18.595499,76.31178,0.0,0.0,0.0,0.0,0.0,1020.066
2024-09-30 01:00:00+02:00,18.5455,76.798805,0.0,0.0,0.0,0.0,0.0,1019.66614
2024-09-30 02:00:00+02:00,18.6455,76.5667,0.0,0.0,0.0,0.0,0.0,1019.4668
2024-09-30 03:00:00+02:00,18.2955,78.77092,0.0,0.0,0.0,0.0,0.0,1019.36536
2024-09-30 04:00:00+02:00,17.7455,80.23479,0.0,0.0,0.0,0.0,0.0,1018.96326
2024-09-30 05:00:00+02:00,16.9455,81.17429,0.0,0.0,0.0,0.0,0.0,1018.7594
2024-09-30 06:00:00+02:00,15.7955,81.02268,0.0,0.0,0.0,0.0,0.0,1018.6538
2024-09-30 07:00:00+02:00,14.7955,78.515015,0.0,0.0,0.0,0.0,0.0,1018.7489
2024-09-30 08:00:00+02:00,14.1455,78.942566,0.0,8.0,1.0,0.0,1.0,1018.94507
2024-09-30 09:00:00+02:00,15.7955,75.1118,0.0,0.0,78.0,40.0,38.0,1019.45276
2024-09-30 10:00:00+02:00,18.4955,67.40732,0.0,3.0,249.0,180.0,69.0,1019.8655
2024-09-30 11:00:00+02:00,20.845499,61.59229,0.0,2.0,417.0,329.0,88.0,1020.0768
2024-09-30 12:00:00+02:00,23.095499,64.94713,0.0,3.0,556.0,456.0,100.0,1019.78815
2024-09-30 13:00:00+02:00,24.4955,63.415127,0.0,0.0,648.0,537.0,111.0,1019.49524
2024-09-30 14:00:00+02:00,24.4955,67.330894,0.0,0.0,675.0,556.0,119.0,1019.09576
2024-09-30 15:00:00+02:00,24.3955,71.439255,0.0,18.0,644.0,522.0,122.0,1018.6957
2024-09-30 16:00:00+02:00,23.6955,72.66577,0.0,3.0,464.0,326.0,138.0,1018.19305
2024-09-30 17:00:00+02:00,23.7455,71.3209,0.0,1.0,451.0,356.0,95.0,1017.4941
2024-09-30 18:00:00+02:00,23.1455,72.56888,0.0,3.0,277.0,194.0,83.0,1017.2918
2024-09-30 19:00:00+02:00,22.345499,76.415886,0.0,1.0,111.0,60.0,51.0,1017.58765
2024-09-30 20:00:00+02:00,21.345499,81.48216,0.0,6.0,9.0,2.0,7.0,1018.0821
2024-09-30 21:00:00+02:00,20.7455,84.541016,0.0,11.0,0.0,0.0,0.0,1018.0793
2024-09-30 22:00:00+02:00,20.4455,85.84844,0.0,13.0,0.0,0.0,0.0,1018.27734
2024-09-30 23:00:00+02:00,20.095499,86.62819,0.0,14.0,0.0,0.0,0.0,1018.3756
2024-10-01 00:00:00+02:00,19.6455,88.24017,0.0,7.0,0.0,0.0,0.0,1018.1737
2024-10-01 01:00:00+02:00,19.4955,88.227516,0.0,1.0,0.0,0.0,0.0,1017.7733
2024-10-01 02:00:00+02:00,19.4455,88.50217,0.0,1.0,0.0,0.0,0.0,1017.47375
2024-10-01 03:00:00+02:00,19.845499,85.78833,0.0,18.0,0.0,0.0,0.0,1017.27594
2024-10-01 04:00:00+02:00,20.1455,88.559814,0.0,13.0,0.0,0.0,0.0,1016.5781
2024-10-01 05:00:00+02:00,19.7955,90.50015,0.0,17.0,0.0,0.0,0.0,1016.0773
2024-10-01 06:00:00+02:00,19.4455,90.761116,0.0,5.0,0.0,0.0,0.0,1015.6762
2024-10-01 07:00:00+02:00,19.1955,89.606606,0.0,5.0,0.0,0.0,0.0,1015.07574
2024-10-01 08:00:00+02:00,18.845499,89.58021,0.0,4.0,1.0,0.0,1.0,1014.7746
2024-10-01 09:00:00+02:00,20.0455,82.87734,0.0,2.0,77.0,42.0,35.0,1014.3809
2024-10-01 10:00:00+02:00,21.3955,76.26684,0.0,9.0,244.0,172.0,72.0,1014.2874
2024-10-01 11:00:00+02:00,22.4955,70.8665,0.0,100.0,401.0,298.0,103.0,1014.0931
2024-10-01 12:00:00+02:00,23.3955,67.3211,0.0,100.0,518.0,363.0,155.0,1013.5979
2024-10-01 13:00:00+02:00,23.8955,66.9978,0.0,98.0,588.0,410.0,178.0,1013.10114
2024-10-01 14:00:00+02:00,24.4455,63.80682,0.0,100.0,625.0,448.0,177.0,1012.5045
2024-10-01 15:00:00+02:00,24.095499,69.836205,0.0,87.0,641.0,508.0,133.0,1011.704
2024-10-01 16:00:00+02:00,23.7455,71.09745,0.0,100.0,536.0,368.0,168.0,1011.20276
2024-10-01 17:00:00+02:00,23.2955,71.91414,0.0,100.0,406.0,265.0,141.0,1010.50195
2024-10-01 18:00:00+02:00,22.7455,73.18698,0.0,100.0,169.0,24.0,145.0,1010.0001
2024-10-01 19:00:00+02:00,22.2955,75.45232,0.0,99.0,23.0,0.0,23.0,1009.89795
2024-10-01 20:00:00+02:00,21.9955,76.843796,0.0,29.0,3.0,0.0,3.0,1009.49695
2024-10-01 21:00:00+02:00,21.345499,80.46371,0.0,0.0,0.0,0.0,0.0,1009.6937
2024-10-01 22:00:00+02:00,20.7455,83.74742,0.0,1.0,0.0,0.0,0.0,1010.09045
