timestamp;precio_mwh
2026-04-25T00:00:00.000+02:00;131,67
2026-04-25T00:00:00.000+02:00;131,67
2026-04-25T00:00:00.000+02:00;131,67
2026-04-25T00:00:00.000+02:00;131,67
2026-04-25T00:00:00.000+02:00;131,67
2026-04-25T01:00:00.000+02:00;130,41
2026-04-25T01:00:00.000+02:00;130,41
2026-04-25T01:00:00.000+02:00;130,41
2026-04-25T01:00:00.000+02:00;130,41
2026-04-25T01:00:00.000+02:00;130,41
2026-04-25T02:00:00.000+02:00;132,09
2026-04-25T02:00:00.000+02:00;132,09
2026-04-25T02:00:00.000+02:00;132,09
2026-04-25T02:00:00.000+02:00;132,09
2026-04-25T02:00:00.000+02:00;132,09
2026-04-25T03:00:00.000+02:00;133,41
2026-04-25T03:00:00.000+02:00;133,41
2026-04-25T03:00:00.000+02:00;133,41
2026-04-25T03:00:00.000+02:00;133,41
2026-04-25T03:00:00.000+02:00;133,41
2026-04-25T04:00:00.000+02:00;133,86
2026-04-25T04:00:00.000+02:00;133,86
2026-04-25T04:00:00.000+02:00;133,86
2026-04-25T04:00:00.000+02:00;133,86
2026-04-25T04:00:00.000+02:00;133,86
2026-04-25T05:00:00.000+02:00;133,48
2026-04-25T05:00:00.000+02:00;133,48
2026-04-25T05:00:00.000+02:00;133,48
2026-04-25T05:00:00.000+02:00;133,48
2026-04-25T05:00:00.000+02:00;133,48
2026-04-25T06:00:00.000+02:00;132,49
2026-04-25T06:00:00.000+02:00;132,49
2026-04-25T06:00:00.000+02:00;132,49
2026-04-25T06:00:00.000+02:00;132,49
2026-04-25T06:00:00.000+02:00;132,49
2026-04-25T07:00:00.000+02:00;135,37
2026-04-25T07:00:00.000+02:00;135,37
2026-04-25T07:00:00.000+02:00;135,37
2026-04-25T07:00:00.000+02:00;135,37
2026-04-25T07:00:00.000+02:00;135,37
2026-04-25T08:00:00.000+02:00;125,54
2026-04-25T08:00:00.000+02:00;125,54
2026-04-25T08:00:00.000+02:00;125,54
2026-04-25T08:00:00.000+02:00;125,54
2026-04-25T08:00:00.000+02:00;125,54
2026-04-25T09:00:00.000+02:00;50,14
2026-04-25T09:00:00.000+02:00;50,14
2026-04-25T09:00:00.000+02:00;50,14
2026-04-25T09:00:00.000+02:00;50,14
2026-04-25T09:00:00.000+02:00;50,14
2026-04-25T10:00:00.000+02:00;31,62
2026-04-25T10:00:00.000+02:00;31,62
2026-04-25T10:00:00.000+02:00;31,62
2026-04-25T10:00:00.000+02:00;31,62
2026-04-25T10:00:00.000+02:00;31,62
2026-04-25T11:00:00.000+02:00;27,96
2026-04-25T11:00:00.000+02:00;27,96
2026-04-25T11:00:00.000+02:00;27,96
2026-04-25T11:00:00.000+02:00;27,96
2026-04-25T11:00:00.000+02:00;27,96
2026-04-25T12:00:00.000+02:00;28,01
2026-04-25T12:00:00.000+02:00;28,01
2026-04-25T12:00:00.000+02:00;28,01
2026-04-25T12:00:00.000+02:00;28,01
2026-04-25T12:00:00.000+02:00;28,01
2026-04-25T13:00:00.000+02:00;27,78
2026-04-25T13:00:00.000+02:00;27,78
2026-04-25T13:00:00.000+02:00;27,78
2026-04-25T13:00:00.000+02:00;27,78
2026-04-25T13:00:00.000+02:00;27,78
2026-04-25T14:00:00.000+02:00;28,42
2026-04-25T14:00:00.000+02:00;28,42
2026-04-25T14:00:00.000+02:00;28,42
2026-04-25T14:00:00.000+02:00;28,42
2026-04-25T14:00:00.000+02:00;28,42
2026-04-25T15:00:00.000+02:00;29,34
2026-04-25T15:00:00.000+02:00;29,34
2026-04-25T15:00:00.000+02:00;29,34
2026-04-25T15:00:00.000+02:00;29,34
2026-04-25T15:00:00.000+02:00;29,34
2026-04-25T16:00:00.000+02:00;29,87
2026-04-25T16:00:00.000+02:00;29,87
2026-04-25T16:00:00.000+02:00;29,87
2026-04-25T16:00:00.000+02:00;29,87
2026-04-25T16:00:00.000+02:00;29,87
2026-04-25T17:00:00.000+02:00;30,9
2026-04-25T17:00:00.000+02:00;30,9
2026-04-25T17:00:00.000+02:00;30,9
2026-04-25T17:00:00.000+02:00;30,9
2026-04-25T17:00:00.000+02:00;30,9
2026-04-25T18:00:00.000+02:00;45,9
2026-04-25T18:00:00.000+02:00;45,9
2026-04-25T18:00:00.000+02:00;45,9
2026-04-25T18:00:00.000+02:00;45,9
2026-04-25T18:00:00.000+02:00;45,9
2026-04-25T19:00:00.000+02:00;89,09
2026-04-25T19:00:00.000+02:00;89,09
2026-04-25T19:00:00.000+02:00;89,09
2026-04-25T19:00:00.000+02:00;89,09
2026-04-25T19:00:00.000+02:00;89,09
2026-04-25T20:00:00.000+02:00;119,78
2026-04-25T20:00:00.000+02:00;119,78
2026-04-25T20:00:00.000+02:00;119,78
2026-04-25T20:00:00.000+02:00;119,78
2026-04-25T20:00:00.000+02:00;119,78
2026-04-25T21:00:00.000+02:00;137,5
2026-04-25T21:00:00.000+02:00;137,5
2026-04-25T21:00:00.000+02:00;137,5
2026-04-25T21:00:00.000+02:00;137,5
2026-04-25T21:00:00.000+02:00;137,5
2026-04-25T22:00:00.000+02:00;136,08
2026-04-25T22:00:00.000+02:00;136,08
2026-04-25T22:00:00.000+02:00;136,08
2026-04-25T22:00:00.000+02:00;136,08
2026-04-25T22:00:00.000+02:00;136,08
2026-04-25T23:00:00.000+02:00;132,2
2026-04-25T23:00:00.000+02:00;132,2
2026-04-25T23:00:00.000+02:00;132,2
2026-04-25T23:00:00.000+02:00;132,2
2026-04-25T23:00:00.000+02:00;132,2
